#:xaxis	t
#:name	n	t	ne	ni	KE	PE	V	I
#:long	timestep	time	"electron density"	"ion density"	"potential energy"	"kinetic energy"	voltage	current
#:units	1	s	m**(-3)	m**(-3)	J	J	V	A
#:filter	-	-	-	-	-	-	-	ema(10e-6)
210	1.86122e-06	30324	29992	0.0310627	-3.76921e-05	4523.78	-2.01186
211	1.87008e-06	30297	29993	0.0310375	-2.87414e-05	4523.78	-1.60949
212	1.87895e-06	30304	29991	0.0310699	-4.54351e-05	4523.78	-0.603558
213	1.88781e-06	30313	29992	0.0310913	-5.48954e-05	4523.78	-1.20712
214	1.89667e-06	30301	29992	0.0310638	-4.77221e-05	4523.78	-2.01186
215	1.90554e-06	30289	29990	0.0310625	-4.78921e-05	4523.78	-1.81068
216	1.9144e-06	30277	29993	0.0310566	-4.68332e-05	4523.78	-1.60949
217	1.92326e-06	30288	29987	0.0310587	-5.0552e-05	4523.78	-1.4083
218	1.93212e-06	30296	29991	0.0310284	-3.33834e-05	4523.78	-2.41423
219	1.94099e-06	30293	29990	0.031032	-3.43788e-05	4523.78	-1.20712
220	1.94985e-06	30305	29991	0.0310736	-5.17286e-05	4523.78	-0.603558
221	1.95871e-06	30311	29989	0.0310953	-6.05642e-05	4523.78	-1.20712
222	1.96758e-06	30329	29992	0.031114	-6.37309e-05	4523.78	-1.60949
223	1.97644e-06	30340	29994	0.0310983	-6.17328e-05	4523.78	-1.81068
224	1.9853e-06	30361	29995	0.0311246	-7.58818e-05	4523.78	-1.20712
225	1.99416e-06	30365	29995	0.0311039	-6.42033e-05	4523.78	-2.41423
226	2.00303e-06	30368	29995	0.0311151	-7.26873e-05	4523.78	-1.20712
227	2.01189e-06	30352	29994	0.0310772	-6.3856e-05	4523.78	-2.01186
228	2.02075e-06	30370	29997	0.0310963	-6.63993e-05	4523.78	-1.20712
229	2.02962e-06	30377	29999	0.0311509	-9.18188e-05	4523.78	-0.201186
230	2.03848e-06	30392	30000	0.0311727	-9.78507e-05	4523.78	-1.20712
231	2.04734e-06	30399	30001	0.0311926	-0.000107662	4523.78	-1.20712
232	2.05621e-06	30400	30003	0.0311897	-0.000112686	4523.78	-1.60949
233	2.06507e-06	30397	30003	0.0311801	-0.000113928	4523.78	-1.60949
234	2.07393e-06	30397	30001	0.0311676	-0.000113493	4523.78	-1.60949
235	2.08279e-06	30432	30000	0.0311739	-0.000111294	4523.78	-1.60949
236	2.09166e-06	30398	29999	0.0311404	-0.000103228	4523.78	-1.81068
237	2.10052e-06	30401	29999	0.0311688	-0.000118441	4523.78	-0.603558
238	2.10938e-06	30404	29996	0.0311968	-0.000133046	4523.78	-0.804745
239	2.11825e-06	30402	29996	0.0312145	-0.000146461	4523.78	-1.20712
240	2.12711e-06	30414	29994	0.0311657	-0.000119436	4523.78	-3.01779
241	2.13597e-06	30421	29993	0.0311239	-0.000101663	4523.78	-2.21305
242	2.14483e-06	30436	29991	0.031135	-0.000106265	4523.78	-1.00593
243	2.1537e-06	30428	29991	0.0311396	-0.000103291	4523.78	-1.20712
244	2.16256e-06	30428	29991	0.0311505	-0.000113099	4523.78	-0.804745
245	2.17142e-06	30446	29993	0.0311695	-0.000120156	4523.78	-1.00593
246	2.18029e-06	30438	29995	0.0311478	-0.000113661	4523.78	-1.60949
247	2.18915e-06	30441	29997	0.0311565	-0.00012395	4523.78	-0.804745
248	2.19801e-06	30443	29995	0.031168	-0.000131292	4523.78	-1.00593
249	2.20688e-06	30434	29992	0.031119	-0.000116363	4523.78	-2.21305
250	2.21574e-06	30431	29995	0.0311389	-0.000127772	4523.78	-0.603558
251	2.2246e-06	30433	29993	0.0311049	-0.000117296	4523.78	-1.60949
252	2.23346e-06	30459	29994	0.031146	-0.000129525	4523.78	-0.603558
253	2.24233e-06	30447	29996	0.0311187	-0.000122967	4523.78	-1.60949
254	2.25119e-06	30446	29998	0.0311265	-0.000124996	4523.78	-1.00593
255	2.26005e-06	30421	29998	0.031101	-0.000124033	4523.78	-1.00593
256	2.26892e-06	30435	29997	0.0311323	-0.000132159	4523.78	-0.804745
257	2.27778e-06	30421	29998	0.0311472	-0.000145804	4523.78	-0.603558
258	2.28664e-06	30414	29997	0.0310974	-0.000125144	4523.78	-2.41423
259	2.2955e-06	30416	30000	0.0310944	-0.000118728	4523.78	-1.4083
260	2.30437e-06	30402	30003	0.0310949	-0.000124124	4523.78	-1.00593
261	2.31323e-06	30381	30003	0.0310935	-0.000130763	4523.78	-0.804745
262	2.32209e-06	30370	30001	0.0310643	-0.000118101	4523.78	-1.81068
263	2.33096e-06	30367	30003	0.0310787	-0.000128384	4523.78	-0.603558
264	2.33982e-06	30358	30005	0.0310734	-0.000127331	4523.78	-1.20712
265	2.34868e-06	30338	30007	0.0310769	-0.000135593	4523.78	-0.804745
266	2.35755e-06	30330	30007	0.0310475	-0.000123519	4523.78	-1.81068
267	2.36641e-06	30301	30006	0.0310002	-0.000109184	4523.78	-1.81068
